"name","game","prob",,"c","r","N",
,4,0.1,0.2,1,0,,
,4,0.1,0.2,2,0,,
,4,0.1,0.2,2,1,,
,4,0.1,0.2,2,1,,
,4,0.1,0.2,2,0,,
,4,0.1,0.2,1,0,,
,4,0.1,0.2,1,0,,
,4,0.1,0.2,1,0,,
,4,0.1,0.2,1,0,,
,4,0.1,0.2,2,0,,
,4,0.1,0.2,1,0,,
,4,0.1,0.2,2,0,,
,4,0.1,0.2,1,0,,
,4,0.1,0.2,2,0,,
,4,0.1,0.2,1,0,,
,4,0.1,0.2,2,0,,

"name","game","prob",,"c","r","N",
"14697_1397258094321.csv",1,0.1,0.2,1,0,100,
,1,0.1,0.2,2,1,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,1,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,1,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,1,,
,1,0.1,0.2,2,1,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,1,0,,
,1,0.1,0.2,1,0,,
,1,0.1,0.2,1,0,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,1,1,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,1,1,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,1,1,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,1,1,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,1,1,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,2,0,,
,3,0.8,0.9,1,1,,
,3,0.8,0.9,1,0,,
,3,0.8,0.9,1,1,,
,3,0.8,0.9,1,1,,
,3,0.8,0.9,1,0,,
,3,0.8,0.9,1,1,,
,3,0.8,0.9,1,1,,
,3,0.8,0.9,1,1,,
,3,0.8,0.9,1,1,,
,3,0.8,0.9,1,0,,
,3,0.8,0.9,1,1,,
,3,0.8,0.9,1,0,,
,3,0.8,0.9,1,1,,
,3,0.8,0.9,1,0,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,0,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,0,,
,3,0.8,0.9,2,1,,
,4,0.9,0.8,1,1,,
,4,0.9,0.8,1,1,,
,4,0.9,0.8,1,1,,
,4,0.9,0.8,1,1,,
,4,0.9,0.8,1,1,,
,4,0.9,0.8,1,1,,
,4,0.9,0.8,1,1,,
,4,0.9,0.8,1,0,,
,4,0.9,0.8,1,1,,
,4,0.9,0.8,1,1,,
,4,0.9,0.8,1,1,,
,4,0.9,0.8,1,1,,
,4,0.9,0.8,1,1,,
,4,0.9,0.8,1,1,,
,4,0.9,0.8,1,0,,
,4,0.9,0.8,1,1,,
,4,0.9,0.8,1,1,,
,4,0.9,0.8,2,1,,
,4,0.9,0.8,2,1,,
,4,0.9,0.8,2,1,,
,4,0.9,0.8,2,1,,
,4,0.9,0.8,2,1,,
,4,0.9,0.8,2,1,,
,4,0.9,0.8,2,1,,
,4,0.9,0.8,2,1,,

"name","game","prob",,"c","r","N",
"15336_1381586731042.csv",1,0.2,0.1,1,0,100,
,1,0.2,0.1,2,0,,
,1,0.2,0.1,2,1,,
,1,0.2,0.1,2,0,,
,1,0.2,0.1,1,0,,
,1,0.2,0.1,1,0,,
,1,0.2,0.1,2,0,,
,1,0.2,0.1,2,0,,
,1,0.2,0.1,2,1,,
,1,0.2,0.1,2,1,,
,1,0.2,0.1,2,0,,
,1,0.2,0.1,1,0,,
,1,0.2,0.1,2,0,,
,1,0.2,0.1,2,0,,
,1,0.2,0.1,1,0,,
,1,0.2,0.1,1,0,,
,1,0.2,0.1,1,0,,
,1,0.2,0.1,1,1,,
,1,0.2,0.1,2,0,,
,1,0.2,0.1,2,0,,
,1,0.2,0.1,2,0,,
,1,0.2,0.1,2,1,,
,1,0.2,0.1,2,0,,
,1,0.2,0.1,2,0,,
,1,0.2,0.1,2,0,,
,2,0.1,0.2,1,0,,
,2,0.1,0.2,1,0,,
,2,0.1,0.2,1,0,,
,2,0.1,0.2,1,0,,
,2,0.1,0.2,1,0,,
,2,0.1,0.2,1,0,,
,2,0.1,0.2,1,0,,
,2,0.1,0.2,2,1,,
,2,0.1,0.2,2,0,,
,2,0.1,0.2,2,0,,
,2,0.1,0.2,2,0,,
,2,0.1,0.2,2,0,,
,2,0.1,0.2,2,0,,
,2,0.1,0.2,2,0,,
,2,0.1,0.2,2,0,,
,2,0.1,0.2,1,0,,
,2,0.1,0.2,1,0,,
,2,0.1,0.2,1,0,,
,2,0.1,0.2,1,0,,
,2,0.1,0.2,1,0,,
,2,0.1,0.2,1,0,,
,2,0.1,0.2,1,0,,
,2,0.1,0.2,1,0,,
,2,0.1,0.2,2,0,,
,2,0.1,0.2,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,0,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,4,0.9,0.8,2,1,,
,4,0.9,0.8,2,1,,
,4,0.9,0.8,2,1,,
,4,0.9,0.8,2,1,,
,4,0.9,0.8,2,0,,
,4,0.9,0.8,2,1,,
,4,0.9,0.8,2,1,,
,4,0.9,0.8,2,1,,
,4,0.9,0.8,2,1,,
,4,0.9,0.8,2,1,,
,4,0.9,0.8,2,1,,
,4,0.9,0.8,2,0,,
,4,0.9,0.8,2,0,,
,4,0.9,0.8,2,1,,
,4,0.9,0.8,2,1,,
,4,0.9,0.8,2,1,,
,4,0.9,0.8,2,0,,
,4,0.9,0.8,2,1,,
,4,0.9,0.8,2,1,,
,4,0.9,0.8,2,1,,
,4,0.9,0.8,2,1,,
,4,0.9,0.8,2,1,,
,4,0.9,0.8,2,0,,
,4,0.9,0.8,2,1,,
,4,0.9,0.8,2,0,,

"name","game","prob",,"c","r","N",
"22884_1397268938091.csv",1,0.1,0.2,1,0,100,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,1,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,1,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,1,0,,
,1,0.1,0.2,1,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,1,0,,
,1,0.1,0.2,1,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,1,0,,
,1,0.1,0.2,1,0,,
,1,0.1,0.2,2,1,,
,1,0.1,0.2,1,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,1,0,,
,1,0.1,0.2,2,1,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,0,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,2,0,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,2,0,,
,2,0.9,0.8,1,0,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,1,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,1,0,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,1,1,,
,3,0.8,0.9,1,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,1,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,1,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,1,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,1,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,1,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,2,1,,
,3,0.8,0.9,1,1,,
,3,0.8,0.9,2,1,,
,4,0.2,0.1,2,0,,
,4,0.2,0.1,1,0,,
,4,0.2,0.1,2,0,,
,4,0.2,0.1,1,0,,
,4,0.2,0.1,1,0,,
,4,0.2,0.1,1,0,,
,4,0.2,0.1,2,0,,
,4,0.2,0.1,1,1,,
,4,0.2,0.1,2,0,,
,4,0.2,0.1,2,0,,
,4,0.2,0.1,2,0,,
,4,0.2,0.1,1,0,,
,4,0.2,0.1,2,0,,
,4,0.2,0.1,2,0,,
,4,0.2,0.1,1,0,,
,4,0.2,0.1,2,0,,
,4,0.2,0.1,1,1,,
,4,0.2,0.1,2,0,,
,4,0.2,0.1,2,1,,
,4,0.2,0.1,2,0,,
,4,0.2,0.1,2,0,,
,4,0.2,0.1,1,0,,
,4,0.2,0.1,1,0,,
,4,0.2,0.1,2,0,,
,4,0.2,0.1,2,0,,

"name","game","prob",,"c","r","N",
"26743_1382318088356.csv",1,0.2,0.1,1,1,100,
,1,0.2,0.1,1,1,,
,1,0.2,0.1,2,0,,
,1,0.2,0.1,1,0,,
,1,0.2,0.1,2,0,,
,1,0.2,0.1,2,0,,
,1,0.2,0.1,2,0,,
,1,0.2,0.1,2,0,,
,1,0.2,0.1,1,0,,
,1,0.2,0.1,1,0,,
,1,0.2,0.1,1,0,,
,1,0.2,0.1,2,0,,
,1,0.2,0.1,1,0,,
,1,0.2,0.1,1,0,,
,1,0.2,0.1,1,0,,
,1,0.2,0.1,1,1,,
,1,0.2,0.1,1,0,,
,1,0.2,0.1,1,0,,
,1,0.2,0.1,1,0,,
,1,0.2,0.1,1,1,,
,1,0.2,0.1,2,1,,
,1,0.2,0.1,2,0,,
,1,0.2,0.1,1,0,,
,1,0.2,0.1,2,0,,
,1,0.2,0.1,2,0,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,2,0,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,1,0,,
,3,0.1,0.2,1,0,,
,3,0.1,0.2,1,0,,
,3,0.1,0.2,1,0,,
,3,0.1,0.2,1,0,,
,3,0.1,0.2,1,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,2,1,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,1,0,,
,3,0.1,0.2,1,1,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,2,0,,
,4,0.8,0.9,1,0,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,2,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,2,0,,
,4,0.8,0.9,2,0,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,0,,
,4,0.8,0.9,2,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,2,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,

"name","game","prob",,"c","r","N",
"29897_1381587230772.csv",1,0.9,0.8,2,1,100,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,2,1,,
,1,0.9,0.8,2,1,,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,2,1,,
,1,0.9,0.8,2,1,,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,2,1,,
,1,0.9,0.8,2,0,,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,1,0,,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,2,0,,
,1,0.9,0.8,2,0,,
,1,0.9,0.8,2,1,,
,1,0.9,0.8,2,1,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,2,0,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,2,1,,
,2,0.2,0.1,2,0,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,2,0,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,2,0,,
,2,0.2,0.1,2,0,,
,2,0.2,0.1,2,0,,
,2,0.2,0.1,1,1,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,2,0,,
,2,0.2,0.1,2,0,,
,2,0.2,0.1,2,0,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,2,0,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,2,0,,
,2,0.2,0.1,1,0,,
,2,0.2,0.1,1,1,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,1,0,,
,3,0.1,0.2,1,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,1,0,,
,3,0.1,0.2,1,1,,
,3,0.1,0.2,2,1,,
,3,0.1,0.2,1,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,1,0,,
,3,0.1,0.2,1,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,1,1,,
,3,0.1,0.2,2,1,,
,3,0.1,0.2,1,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,1,0,,
,3,0.1,0.2,2,1,,
,3,0.1,0.2,2,1,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,1,1,,
,3,0.1,0.2,1,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,2,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,2,1,,
,4,0.8,0.9,2,1,,
,4,0.8,0.9,1,0,,
,4,0.8,0.9,1,0,,
,4,0.8,0.9,2,0,,
,4,0.8,0.9,2,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,0,,
,4,0.8,0.9,2,1,,
,4,0.8,0.9,1,0,,
,4,0.8,0.9,2,1,,
,4,0.8,0.9,2,1,,
,4,0.8,0.9,2,1,,
,4,0.8,0.9,2,0,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,

"name","game","prob",,"c","r","N",
"32231_1382323015602.csv",1,0.9,0.8,1,1,100,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,2,1,,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,2,0,,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,2,1,,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,2,1,,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,1,0,,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,1,0,,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,1,0,,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,1,1,,
,1,0.9,0.8,1,0,,
,2,0.8,0.9,1,1,,
,2,0.8,0.9,1,1,,
,2,0.8,0.9,1,1,,
,2,0.8,0.9,1,1,,
,2,0.8,0.9,1,1,,
,2,0.8,0.9,1,1,,
,2,0.8,0.9,2,0,,
,2,0.8,0.9,1,0,,
,2,0.8,0.9,2,1,,
,2,0.8,0.9,1,1,,
,2,0.8,0.9,2,1,,
,2,0.8,0.9,1,1,,
,2,0.8,0.9,2,1,,
,2,0.8,0.9,1,1,,
,2,0.8,0.9,2,1,,
,2,0.8,0.9,1,1,,
,2,0.8,0.9,2,1,,
,2,0.8,0.9,1,1,,
,2,0.8,0.9,2,1,,
,2,0.8,0.9,1,1,,
,2,0.8,0.9,2,1,,
,2,0.8,0.9,1,0,,
,2,0.8,0.9,2,1,,
,2,0.8,0.9,1,1,,
,2,0.8,0.9,2,1,,
,3,0.1,0.2,1,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,1,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,1,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,1,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,1,1,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,1,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,1,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,1,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,1,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,1,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,1,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,1,0,,
,3,0.1,0.2,2,0,,
,3,0.1,0.2,1,0,,
,4,0.2,0.1,1,1,,
,4,0.2,0.1,2,0,,
,4,0.2,0.1,1,0,,
,4,0.2,0.1,2,1,,
,4,0.2,0.1,1,1,,
,4,0.2,0.1,2,0,,
,4,0.2,0.1,1,0,,
,4,0.2,0.1,2,0,,
,4,0.2,0.1,1,0,,
,4,0.2,0.1,2,0,,
,4,0.2,0.1,1,1,,
,4,0.2,0.1,2,0,,
,4,0.2,0.1,1,0,,
,4,0.2,0.1,2,0,,
,4,0.2,0.1,1,0,,
,4,0.2,0.1,2,0,,
,4,0.2,0.1,1,0,,
,4,0.2,0.1,2,0,,
,4,0.2,0.1,1,0,,
,4,0.2,0.1,2,0,,
,4,0.2,0.1,1,1,,
,4,0.2,0.1,2,0,,
,4,0.2,0.1,1,0,,
,4,0.2,0.1,2,0,,
,4,0.2,0.1,1,0,,

"name","game","prob",,"c","r","N",
"34525_1397258007218.csv",1,0.1,0.2,2,0,100,
,1,0.1,0.2,1,0,,
,1,0.1,0.2,1,1,,
,1,0.1,0.2,1,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,1,0,,
,1,0.1,0.2,1,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,1,0,,
,1,0.1,0.2,1,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,1,0,,
,1,0.1,0.2,1,0,,
,1,0.1,0.2,1,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,2,0,,
,1,0.1,0.2,1,0,,
,1,0.1,0.2,1,0,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,0,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,1,,
,2,0.9,0.8,1,0,,
,3,0.2,0.1,1,1,,
,3,0.2,0.1,1,0,,
,3,0.2,0.1,1,0,,
,3,0.2,0.1,1,0,,
,3,0.2,0.1,1,1,,
,3,0.2,0.1,1,0,,
,3,0.2,0.1,2,0,,
,3,0.2,0.1,2,0,,
,3,0.2,0.1,2,0,,
,3,0.2,0.1,2,0,,
,3,0.2,0.1,2,0,,
,3,0.2,0.1,1,0,,
,3,0.2,0.1,1,0,,
,3,0.2,0.1,1,0,,
,3,0.2,0.1,1,0,,
,3,0.2,0.1,1,0,,
,3,0.2,0.1,1,0,,
,3,0.2,0.1,1,0,,
,3,0.2,0.1,1,0,,
,3,0.2,0.1,1,0,,
,3,0.2,0.1,1,1,,
,3,0.2,0.1,1,0,,
,3,0.2,0.1,2,0,,
,3,0.2,0.1,2,1,,
,3,0.2,0.1,2,0,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,0,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,0,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,0,,
,4,0.8,0.9,1,0,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,0,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,
,4,0.8,0.9,1,1,,

"name","game","prob",,"c","r","N",
"34953_1382335135951.csv",1,0.8,0.9,2,1,100,
,1,0.8,0.9,1,1,,
,1,0.8,0.9,2,1,,
,1,0.8,0.9,1,0,,
,1,0.8,0.9,1,1,,
,1,0.8,0.9,1,0,,
,1,0.8,0.9,1,1,,
,1,0.8,0.9,1,1,,
,1,0.8,0.9,1,1,,
,1,0.8,0.9,1,1,,
,1,0.8,0.9,1,0,,
,1,0.8,0.9,1,1,,
,1,0.8,0.9,1,0,,
,1,0.8,0.9,1,1,,
,1,0.8,0.9,1,1,,
,1,0.8,0.9,1,1,,
,1,0.8,0.9,1,1,,
,1,0.8,0.9,1,1,,
,1,0.8,0.9,2,1,,
,1,0.8,0.9,1,1,,
,1,0.8,0.9,1,1,,
,1,0.8,0.9,1,1,,
,1,0.8,0.9,2,1,,
,1,0.8,0.9,1,0,,
,1,0.8,0.9,1,1,,
,2,0.9,0.8,2,0,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,2,0,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,2,0,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,2,0,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,2,0,,
,2,0.9,0.8,2,0,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,2,0,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,2,0,,
,2,0.9,0.8,2,0,,
,2,0.9,0.8,2,0,,
,2,0.9,0.8,2,1,,
,2,0.9,0.8,2,1,,
,3,0.2,0.1,2,0,,
,3,0.2,0.1,2,0,,
,3,0.2,0.1,1,0,,
,3,0.2,0.1,1,0,,
,3,0.2,0.1,1,1,,
,3,0.2,0.1,1,0,,
,3,0.2,0.1,1,0,,
,3,0.2,0.1,1,1,,
,3,0.2,0.1,1,0,,
,3,0.2,0.1,1,0,,
,3,0.2,0.1,1,0,,
,3,0.2,0.1,1,0,,
,3,0.2,0.1,1,0,,
,3,0.2,0.1,1,1,,
,3,0.2,0.1,2,0,,
,3,0.2,0.1,2,0,,
,3,0.2,0.1,1,0,,
,3,0.2,0.1,2,0,,
,3,0.2,0.1,2,1,,
,3,0.2,0.1,2,0,,
,3,0.2,0.1,2,0,,
,3,0.2,0.1,2,0,,
,3,0.2,0.1,2,1,,
,3,0.2,0.1,2,0,,
,3,0.2,0.1,2,0,,
,4,0.1,0.2,1,0,,
,4,0.1,0.2,2,0,,
,4,0.1,0.2,2,0,,
,4,0.1,0.2,2,1,,
,4,0.1,0.2,1,0,,
,4,0.1,0.2,1,0,,
,4,0.1,0.2,1,0,,
,4,0.1,0.2,1,0,,
,4,0.1,0.2,1,1,,
,4,0.1,0.2,1,0,,
,4,0.1,0.2,1,1,,
,4,0.1,0.2,1,0,,
,4,0.1,0.2,1,0,,
,4,0.1,0.2,1,0,,
,4,0.1,0.2,1,0,,
,4,0.1,0.2,1,0,,
